Location,Other Location Details,Size,Bedrooms,Bathrooms,Price,Property Type,Purchase Type
Lavington,,None,5,5,95000000,House,Sale
Lavington,,None,6,6,75000000,House,Sale
Lavington,,None,5,5,75000000,House,Sale
Mukoma area,Karen,None,5,5,85000000,House,Sale
Lavington,,None,4,4,68000000,House,Sale
Lavington,,None,5,5,80000000,House,Sale
Gitanga Road,Lavington,None,3,3,26000000,House,Sale
Lavington,,None,5,5,95000000,House,Sale
Ridgeways,,None,5,6,65000000,House,Sale
Muthangari area,Lavington,400 m²,5,6,65000000,House,Sale
Lavington,,None,5,5,95000000,House,Sale
Gigiri,Westlands,None,5,4,120000000,House,Sale
Lavington,,None,5,5,53000000,House,Sale
Lavington,,None,6,6,75000000,House,Sale
Nyali Area,Nyali,None,6,6,100000000,House,Sale
Lavington,,None,5,5,75000000,House,Sale
Lavington,,None,4,4,85000000,House,Sale
Lavington,,None,4,4,85000000,House,Sale
Kenyatta Road,,None,3,4,9250000,House,Sale
Nyali Area,Nyali,None,5,6,70000000,House,Sale
Lavington,,None,5,6,55000000,House,Sale
SYOKIMAU,Syokimau,None,3,3,6800000,House,Sale
MATANGI,Ruiru,None,4,4,16000000,House,Sale
Kitengela,,None,3,3,7000000,House,Sale
Lavington,,4000 ft²,5,5,80000000,House,Sale
Nyali beach road,"Beach road, Nyali Area, Nyali",2800 ft²,3,3,28000000,House,Sale
Gigiri,Westlands,None,5,5,125000000,House,Sale
Eastern ByPass,Ruiru,None,4,3,13600000,House,Sale
Lavington,,None,4,4,40000000,House,Sale
Kitisuru,Westlands,None,4,4,38000000,House,Sale
Lavington,,None,4,,55000000,House,Sale
Runda,Westlands,None,5,5,200000000,House,Sale
Karen,,None,4,5,85000000,House,Sale
Mtwapa,Mtwapa township,2000 ft²,3,3,8500000,House,Sale
Kyuna,Westlands,None,4,4,58000000,House,Sale
Mombasa Island,,None,5,3,48000000,House,Sale
0708J,"Kileleshwa Estate., Kileleshwa",3600 ft²,4,5,30000000,House,Sale
Ruiru,,None,3,4,10500000,House,Sale
Ruiru,,None,3,,9500000,House,Sale
Kiambu road,"Runda, Westlands",None,4,5,62000000,House,Sale
Spring Valley,Westlands,None,5,6,70000000,House,Sale
Plainsview,South B,None,4,3,17000000,House,Sale
O,Karen,None,5,5,99000000,House,Sale
O,Karen,None,5,5,270000000,House,Sale
Karen,,None,4,4,75000000,House,Sale
Karen,,None,4,4,130000000,House,Sale
Karen,,None,5,5,75000000,House,Sale
Ridgeways,,None,4,5,100000000,House,Sale
Runda,Westlands,None,5,5,110000000,House,Sale
Embakasi,,None,3,3,12600000,House,Sale
Kileleshwa,,None,5,5,38000000,House,Sale
Karen,,None,10,10,145000000,House,Sale
Kyuna,Westlands,None,5,4,100000000,House,Sale
Diani beach road,Diani,300 m²,3,4,19990000,House,Sale
O,Lavington,None,6,6,90000000,House,Sale
Lavington,,None,4,4,26000000,House,Sale
Kiambu road,Kiambu Road,None,4,5,32000000,House,Sale
Runda,Westlands,None,4,4,145000000,House,Sale
Kileleshwa,,None,4,,42000000,House,Sale
Lavington,,505 m²,5,4,62000000,House,Sale
Runda,Westlands,2699 m²,2,2,68000000,House,Sale
Kitisuru,Westlands,None,7,10,705000000,House,Sale
Runda,Westlands,None,7,8,300000000,House,Sale
Kiambu Road,,None,4,3,32000000,House,Sale
Thome,Roysambu,None,5,6,100000000,House,Sale
Kitengela,,None,3,2,6500000,House,Sale
Kitengela,,None,4,3,8000000,House,Sale
Hillcrest road,Karen,None,10,10,155000000,House,Sale
O,"mukoma road, Karen",None,4,4,60000000,House,Sale
Ruiru,,None,5,5,18000000,House,Sale
Karen,,3500 ft²,4,5,75000000,House,Sale
Loresho,Westlands,3500 ft²,4,5,70000000,House,Sale
Kiambu Road,,300 m²,4,5,36000000,House,Sale
Runda,Westlands,None,5,5,250000000,House,Sale
Spring Valley,Westlands,None,5,5,90000000,House,Sale
O,"miotoni road, Karen",None,9,10,450000000,House,Sale
Hardy,Karen,None,5,5,165000000,House,Sale
Shopping centre,Karen,None,5,5,290000000,House,Sale
O,"Daggorett road, Karen",None,4,4,75000000,House,Sale
Karen,,None,4,4,90000000,House,Sale
O,"Kifaru road, Karen",None,4,4,95000000,House,Sale
O,Karen,None,7,8,180000000,House,Sale
Ridgeways,,4000 ft²,4,4,70000000,House,Sale
Matangi road,"Ruiru matangi, Kamakis, Ruiru",None,3,4,7500000,House,Sale
ruiru,"Kamakis, Ruiru",None,3,4,6500000,House,Sale
Greenspot road,"Kamakis, Ruiru",None,4,3,15000000,House,Sale
Kyuna,Westlands,None,4,3,80000000,House,Sale
ruiru,Ruiru,None,4,3,8000000,House,Sale
mukoma road,Karen,None,4,5,85000000,House,Sale
Kalimoni,Juja,145 m²,3,3,8750000,House,Sale
Kiambu Road,,None,4,4,38000000,House,Sale
Kiambu Road,,None,4,4,40000000,House,Sale
Kiambu Road,,None,4,4,30000000,House,Sale
Kiambu Road,,None,4,4,85000000,House,Sale
RUNDA,"Runda, Westlands",None,5,6,150000000,House,Sale
Ridgeways,,None,7,7,110000000,House,Sale
Muthangari,Lavington,None,4,5,78000000,House,Sale
ng'undu,"Joska, Kamulu Joska Malaa",134 m²,3,3,6950000,House,Sale
O,Lavington,None,4,4,68000000,House,Sale
Ngong,,180 m²,3,2,10500000,House,Sale
Lavington,,None,4,5,70000000,House,Sale
Kikambala,,None,2,4,18000000,House,Sale
Runda,Westlands,None,5,6,155000000,House,Sale
Maji Mazuri,Lavington,None,4,5,145000000,House,Sale
Kiambu Road,,None,4,4,24500000,House,Sale
Runda,Westlands,None,5,5,125000000,House,Sale
Runda,Westlands,None,5,,90000000,House,Sale
Mzima Springs,Lavington,None,4,5,130000000,House,Sale
PHASE 5,Buruburu,None,4,2,13000000,House,Sale
Lavington,,None,6,6,90000000,House,Sale
thangira,"kenol, Murang'a County",1 ac,3,2,25000000,House,Sale
Gikambura,Kikuyu,None,4,5,16500000,House,Sale
Garden Estate Road,"Garden Estate, Roysambu",None,4,5,55000000,House,Sale
Kimunyu,Kenyatta Road,494 m²,3,3,5950000,House,Sale
Ruiru,,None,4,5,16000000,House,Sale
Loresho,Westlands,None,5,5,150000000,House,Sale
Kileleshwa,,None,5,5,45000000,House,Sale
Kilifi,,494 m²,3,3,8500000,House,Sale
Runda,Westlands,None,4,3,85000000,House,Sale
Runda,Westlands,None,5,,130000000,House,Sale
enkasiti,Kitengela,None,4,4,13200000,House,Sale
Lavington,,None,None,None,63000000,House,Sale
galaxy resort,Kitengela,460 m²,6,,31000000,House,Sale
Malindi,,None,3,3,105000000,House,Sale
Malindi,,None,4,4,50000000,House,Sale
Green,"Njathaini road, Runda, Westlands",None,4,5,35000000,House,Sale
Kalimoni,"Juja, Ruiru",None,3,3,7500000,House,Sale
Kikuyu Town,Kikuyu,None,3,3,9500000,House,Sale
South C,,None,4,3,24000000,House,Sale
Miotoni West Road,Karen,None,5,4,245403755,House,Sale
Five Star Meadows,Kiambu Road,None,4,4,41000000,House,Sale
Bofa Road,Kilifi,None,3,,283050000,House,Sale
Lavington,,None,4,3,65000000,House,Sale
Kiambu Road,,None,4,3,158500000,House,Sale
Kitengela,,None,2,2,55000000,House,Sale
Runda,Westlands,505 m²,4,4,32500000,House,Sale
00502,"Bomas, Karen",None,5,6,130000000,House,Sale
precious court,"Membley, Ruiru",299 m²,6,4,32000000,House,Sale
tena estate,Jogoo Road,None,5,3,40000000,House,Sale
Karen,,None,5,6,90000000,House,Sale
Nyari,Westlands,None,4,5,130000000,House,Sale
Off peponi road,"Spring Valley, Westlands",None,5,5,85000000,House,Sale
Miotoni Karen,Karen,None,5,6,77700000,House,Sale
James Gichuru Road,Lavington,None,5,5,75000000,House,Sale
PQ9,"Gitanga Rd, Lavington",None,4,6,85000000,House,Sale
Langata,,None,4,4,39500000,House,Sale
Lavington,,None,5,5,125000000,House,Sale
0626J,"Lavington Estate, Lavington",1711 ft²,4,4,26000000,House,Sale
Kileleshwa,,None,5,4,45000000,House,Sale
Kitengela,,None,4,2,11000000,House,Sale
0625J,"Kirawa Road, Kitisuru, Westlands",2000 ft²,4,4,45000000,House,Sale
Donholm,,None,2,2,14000000,House,Sale
Kirawa Road,"Kitisuru, Westlands",548 m²,6,5,47000000,House,Sale
Hillcrest road,Karen,None,10,10,155000000,House,Sale
Karen,,None,4,4,60000000,House,Sale
Lavington,,None,4,5,60000000,House,Sale
Hardy town,Karen Hardy,None,5,5,165000000,House,Sale
O,"Shopping centre, Karen",None,4,4,70000000,House,Sale
O,"miotoni road, Karen",None,9,10,450000000,House,Sale
The hub,Karen,None,5,5,290000000,House,Sale
O,"Daggorett road, Karen",None,4,4,75000000,House,Sale
miotoni road,Karen,None,4,4,90000000,House,Sale
O,"Kifaru road, Karen",None,4,4,95000000,House,Sale
O,"Mukoma Banda lane, Karen",None,4,4,85000000,House,Sale
Kcb Karen,Karen,None,5,5,180000000,House,Sale
Karen,,None,7,7,200000000,House,Sale
O,"Alolua, Karen",None,5,5,99000000,House,Sale
Bongani road,Karen,None,5,5,270000000,House,Sale
Karen,,None,6,6,135000000,House,Sale
O,"Bomas of Kenya, Karen",None,4,4,75000000,House,Sale
Karen,,None,5,5,99000000,House,Sale
Vipingo Ridge,Vipingo,None,3,3,65000000,House,Sale
Kitengela,,None,2,2,98000000,House,Sale
Mimosa Road,", Runda, Westlands",2024 m²,8,8,200000000,House,Sale
Chalbi Drive,Lavington,None,5,5,98250000,House,Sale
89,"Loresho Ridge, Loresho, Westlands",None,5,5,68000000,House,Sale
Nyali Area,Nyali,None,4,5,48000000,House,Sale
Karen,,None,5,6,105000000,House,Sale
Athi River,,None,4,4,25500000,House,Sale
Thika,,None,6,6,35000000,House,Sale
78s,"Mokoyeti south Road, Karen",None,5,6,75000000,House,Sale
Karen,,None,9,10,450000000,House,Sale
Yukos,Kitengela,None,5,2,23500000,House,Sale
Near Lake Naivasha resort,Naivasha,None,3,2,13000000,House,Sale
Lavington,,None,5,6,60000000,House,Sale
Lavington,,None,4,5,60000000,House,Sale
Limuru Town,Limuru,None,4,3,20000000,House,Sale
Rabai road,Buruburu,None,4,3,22700000,House,Sale
Runda,Westlands,None,5,5,165000000,House,Sale
Naivasha,,None,3,4,10000000,House,Sale
Runda,Westlands,None,5,5,350000000,House,Sale
Muthaiga,,None,5,5,450000000,House,Sale
Kileleshwa,,None,4,4,29000000,House,Sale
Lavington,,None,4,4,35000000,House,Sale
Lavington,,None,4,4,43000000,House,Sale
Runda,Westlands,None,5,5,150000000,House,Sale
O,"Runda, Westlands",None,5,5,45000000,House,Sale
O,"Runda, Westlands",None,5,5,350000000,House,Sale
Runda,Westlands,None,4,5,40000000,House,Sale
Runda,Westlands,None,6,7,250000000,House,Sale
O,"Runda, Westlands",None,6,6,140000000,House,Sale
O,"Runda, Westlands",None,7,7,240000000,House,Sale
Runda,Westlands,None,4,4,85000000,House,Sale
Lavington,,None,5,5,60000000,House,Sale
Lavington,,None,4,4,42000000,House,Sale
,", Kiambu Road",None,4,6,32000000,House,Sale
0619J,"shanzu road, Spring Valley, Westlands",3500 ft²,5,5,68000000,House,Sale
Kirawa Road near ISK,"Kitisuru, Westlands",None,4,5,85000000,House,Sale
Ngong,,None,4,4,14500000,House,Sale
Section 58 Naka,Nakuru,None,6,6,120000000,House,Sale
Dennis Pritt Rd,"Palm Spring Gardens, Dennis Pritt",None,4,5,69000000,House,Sale
Karen,,None,5,6,70000000,House,Sale
Oloolua,Karen,None,5,6,99000000,House,Sale
Lavington,,None,5,6,60000000,House,Sale
101,"safari park, Garden Estate, Roysambu",400 m²,5,6,45000000,House,Sale
Ridgeways,,None,6,6,130000000,House,Sale
Karen,,None,5,5,99000000,House,Sale
Kyuna,Westlands,None,5,5,85000000,House,Sale
Kiambu Road,,None,4,4,85000000,House,Sale
Ongata Rongai,,3200 ft²,4,5,24500000,House,Sale
Ngong,,3500 ft²,5,6,50000000,House,Sale
Nyari,Westlands,None,6,6,220000000,House,Sale
Spring Valley,Westlands,None,4,4,59000000,House,Sale
Thigiri,Westlands,None,7,7,250000000,House,Sale
Nyari,Westlands,None,5,5,160000000,House,Sale
Lower Kabete,Westlands,None,3,3,95000000,House,Sale
Lower Kabete,Westlands,None,5,5,180000000,House,Sale
Loresho,Westlands,None,5,5,150000000,House,Sale
0619J,"Brookside Estate, Brookside, Westlands",3600 ft²,4,4,45000000,House,Sale
0619n,Karen Hardy,5400 ft²,5,5,600000000,House,Sale
Kyuna,Westlands,None,5,6,88000000,House,Sale
Kitengela,,None,3,4,6500000,House,Sale
Ongata Rongai,,1800 ft²,4,3,7300000,House,Sale
Redhill,,None,3,4,29000000,House,Sale
Thika,,None,3,3,8900000,House,Sale
Lavington,,630 m²,5,6,115000000,House,Sale
Kitisuru,Westlands,None,5,6,120000000,House,Sale
Lavington,,None,6,6,150000000,House,Sale
O,Lavington,None,5,5,85000000,House,Sale
Lavington,,None,5,5,130000000,House,Sale
Runda,Westlands,None,5,6,115000000,House,Sale
Karen,,None,4,5,75000000,House,Sale
Mombasa Road,Athi River,1 ac,5,4,45000000,House,Sale
Mombasa Road,Machakos,328 m²,4,4,22400000,House,Sale
Nyali Area,Nyali,None,4,3,55000000,House,Sale
Kikambala,,None,4,5,65000000,House,Sale
Lavington,,None,4,5,25000000,House,Sale
55,"Runda Road, Runda, Westlands",None,6,6,350000000,House,Sale
Mitikenda,"Kamakis, Ruiru",None,5,4,20000000,House,Sale
Mtepeni,Mtwapa,1 ac,3,3,32500000,House,Sale
O,"Runda, Westlands",None,4,4,40000000,House,Sale
Runda,Westlands,None,5,5,75000000,House,Sale
Muteero,Karen,None,4,4,75000000,House,Sale
O,"Ushirika road, Karen",None,4,4,130000000,House,Sale
Karen,Bomas of Kenya,None,4,4,75000000,House,Sale
Runda,Westlands,None,4,4,160000000,House,Sale
Karen,,None,5,5,75000000,House,Sale
O,Karen,None,6,6,135000000,House,Sale
Runda,Westlands,None,5,5,80000000,House,Sale
Runda,Westlands,None,5,5,130000000,House,Sale
Diani,,350 m²,5,3,Price not found,House,Sale
Muteero,Karen,None,4,4,75000000,House,Sale
Kwa kabogo mugutha,"Mugutha, Eastern ByPass, Ruiru",None,4,5,14500000,House,Sale
Marula,Karen,1 ac,5,5,130000000,House,Sale
Gitanga Road,Lavington,None,4,3,26000000,House,Sale
Mukoma,Karen,None,4,4,85000000,House,Sale
Kifaru Road,Karen Hardy,None,4,4,95000000,House,Sale
Paradise Lost,Kiambu Road,None,4,4,60000000,House,Sale
Miotoni,Karen,None,9,9,450000000,House,Sale
Gitanga Road,Lavington,None,4,4,185000000,House,Sale
Behind spur mall,"Mugutha, Ruiru",None,4,4,16500000,House,Sale
South C,,None,4,2,21000000,House,Sale
Spring Valley,Westlands,None,4,4,59000000,House,Sale
Kitisuru,Westlands,None,4,4,70000000,House,Sale
Kitisuru,Westlands,None,5,5,120000000,House,Sale
Kitisuru,Westlands,None,4,4,45000000,House,Sale
0614J,"Kitisuru Estate., Kitisuru, Westlands",24000 ft²,10,5,1200000000,House,Sale
Karen,,2026 m²,4,4,65000000,House,Sale
167,"Sylver Hill Street, at Tatu City, Tatu City, Ruiru",6000 ft²,5,5,35000000,House,Sale
Eastern Bypass,Ruiru,None,4,4,13600000,House,Sale
Kiambu Road,"Runda, Westlands",None,5,5,75000000,House,Sale
Runda Gardens,Kiambu Road,None,4,4,40000000,House,Sale
Kitisuru,Westlands,None,5,5,125000000,House,Sale
Mumwe,"Runda, Westlands",None,5,5,350000000,House,Sale
Hardy,Karen Hardy,None,4,4,130000000,House,Sale
Kitusuru,"Kitisuru, Westlands",None,5,5,125000000,House,Sale
O,"Kiambu road, Kiambu Road",None,4,4,40000000,House,Sale
Runda paradise,"Runda, Westlands",None,4,4,85000000,House,Sale
Lavington,,None,4,5,78000000,House,Sale
Kiambu Road,,None,4,4,39500000,House,Sale
Runda Palm Gardens,Kiambu Road,None,5,5,75000000,House,Sale
Kcb Karen,Karen,None,5,5,180000000,House,Sale
O,Karen,None,7,7,180000000,House,Sale
Alolua,Karen,None,5,5,99000000,House,Sale
O,"mukoma road, Karen",None,4,5,85000000,House,Sale
O,"Bongani road, Karen",None,5,5,270000000,House,Sale
Kifaru road,Karen,None,4,4,95000000,House,Sale
O,"Muteero estate, Karen",None,5,5,75000000,House,Sale
Karen,,None,6,6,135000000,House,Sale
Karen,,None,7,7,95000000,House,Sale
O,"Marula road, Karen",None,5,5,130000000,House,Sale
O,Karen,None,4,4,75000000,House,Sale
Lavington,,None,4,5,60000000,House,Sale
Kitisuru,Westlands,399 m²,4,5,75000000,House,Sale
Kitengela Acacia,Kitengela,145 m²,3,4,7000000,House,Sale
Nyali Area,Nyali,None,4,None,33000000,House,Sale
Eastern bypass,"Membley, Ruiru",None,4,4,26000000,House,Sale
Lavington,,None,6,6,130000000,House,Sale
Forest Edge Road,Karen,None,5,5,135000000,House,Sale
Kiambu Road,,None,4,4,88000000,House,Sale
Kiambu Road,,None,4,4,40000000,House,Sale
Runda,Kiambu Road,None,4,4,40000000,House,Sale
Mombasa Road,Athi River,156 m²,3,2,14250000,House,Sale
Runda,Westlands,None,8,8,200000000,House,Sale
Lavington,,550 m²,5,6,130000000,House,Sale
Lavington,,500 m²,5,6,130000000,House,Sale
Namanga Road,Kajiado,225 m²,4,4,13000000,House,Sale
Nkoroi,Ongata Rongai,None,4,3,7500000,House,Sale
Gigiri,Westlands,None,5,5,90000000,House,Sale
71,"Lavington Road, Lavington",None,6,7,60000000,House,Sale
Lavington,,None,6,7,73530000,House,Sale
Ridgeways,,None,5,3,70000000,House,Sale
Knagru Road,Komarock,None,3,3,8200000,House,Sale
Karen,,None,4,5,70000000,House,Sale
Karen,,None,5,6,70000000,House,Sale
Ngong,,None,4,5,13500000,House,Sale
Spring Valley,Westlands,None,4,4,76000000,House,Sale
Crystal,Mombasa Road,None,4,3,15000000,House,Sale
Maziwa,"Mzima Spring, Lavington",None,5,5,135000000,House,Sale
Oleitoktok,Kileleshwa,None,3,2,30000000,House,Sale
Lavington,,None,5,5,130000000,House,Sale
Lavington,,None,5,5,75000000,House,Sale
85H,"mugumo Road, Lavington",None,4,4,160000000,House,Sale
Membley,Ruiru,250 m²,4,4,29500000,House,Sale
Lavington,,None,5,5,60000000,House,Sale
Lavington,"Brookside, Westlands",None,5,5,75000000,House,Sale
Kiambu Paradise road,Kiambu Road,None,4,4,31000000,House,Sale
Westland,"General Mathenge, Westlands",None,4,4,50000000,House,Sale
Lavington,,None,6,6,150000000,House,Sale
Tigoni,Limuru,None,4,4,50000000,House,Sale
Kiambu Road,,None,4,4,30000000,House,Sale
Membley,Ruiru,None,4,5,26000000,House,Sale
East Church Road,"Westlands Area, Westlands",2800 ft²,5,4,41500000,House,Sale
Bustani Estate,"Syokimau, Mombasa Road",2000 ft²,3,3,13000000,House,Sale
Behind Zetech University,"Near Rainbow Resort, Ruiru",2400 ft²,3,2,18000000,House,Sale
Karen,,None,5,5,130000000,House,Sale
Karen,,None,4,4,97000000,House,Sale
Karen,,None,6,6,99000000,House,Sale
Brookside,Westlands,None,5,5,96000000,House,Sale
Kyuna,Westlands,None,4,4,48000000,House,Sale
Runda,Westlands,None,5,5,62000000,House,Sale
Mumwe,"Runda, Westlands",None,5,5,350000000,House,Sale
Runda,Westlands,None,6,6,140000000,House,Sale
Paradise road,Kiambu Road,None,4,4,60000000,House,Sale
Kagundo road,"Joska, Kamulu Joska Malaa",None,3,3,9500000,House,Sale
Kagundo road,"Joska, Kamulu Joska Malaa",None,4,4,15000000,House,Sale
Kenyatta road,Juja,None,3,3,9000000,House,Sale
Naivasha,,None,4,4,15000000,House,Sale
Lavington,,None,5,5,60000000,House,Sale
Lavington,,None,5,5,65000000,House,Sale
lavington,Lavington,None,5,5,95000000,House,Sale
Mtwapa,,None,3,4,40000000,House,Sale
Kimalat Area,Kitengela,907 ft²,3,2,5500000,House,Sale
Pipeline,Nakuru County,None,4,4,15000000,House,Sale
Kitengela,,None,3,3,6500000,House,Sale
Kiambu Paradise road,Kiambu Road,None,4,4,60000000,House,Sale
Runda,Westlands,None,6,6,140000000,House,Sale
Mumwe,"Runda, Westlands",None,5,5,350000000,House,Sale
Ngong,,None,3,3,6000000,House,Sale
Ngong,,None,3,4,6000000,House,Sale
Road,"Miotoni, Karen",None,4,4,90000000,House,Sale
Diani,,360 m²,3,3,Price not found,House,Sale
Ngumo Estate,,None,3,1,16000000,House,Sale
Loresho,Westlands,None,5,5,160000000,House,Sale
Off weigh bridge,Mtwapa,None,3,3,8500000,House,Sale
Kitengela,,None,3,3,7000000,House,Sale
Karen,,None,5,6,135000000,House,Sale
Garden Estate,Roysambu,None,5,6,70000000,House,Sale
Lavignton,Lavington,698 m²,5,6,149500000,House,Sale
Langata,Langata Road,None,4,4,23900000,House,Sale
off Riara road,"RIara road near Junction Mall, Riara Road",None,4,4,53900000,House,Sale
Kiambu road,Kiambu Road,None,5,5,24000000,House,Sale
O,"Runda, Westlands",200 m²,6,6,140000000,House,Sale
Ushirika road,Karen,200 m²,4,4,130000000,House,Sale
Runda,Westlands,200 m²,5,5,45000000,House,Sale
Runda,Westlands,200 m²,4,5,40000000,House,Sale
O,"Kibiko, Ngong",200 m²,4,5,30000000,House,Sale
Bomas of Kenya,Karen,200 m²,4,5,75000000,House,Sale
Runda,Westlands,200 m²,4,5,160000000,House,Sale
Karen,,None,4,5,85000000,House,Sale
Lavington,,None,5,6,55000000,House,Sale
Loresho,Westlands,None,3,2,56000000,House,Sale
Lavington,,None,4,5,60000000,House,Sale
Lavington,,None,4,5,62000000,House,Sale
Nanyuki,,None,2,3,23000000,House,Sale
Kamangu,"Kikuyu Town, Kikuyu",None,3,2,9500000,House,Sale
Gigiri,Westlands,None,5,,95000000,House,Sale
Fourways Junction Estate,Kiambu Road,2691 ft²,4,4,32000000,House,Sale
Mumwe,"Runda, Westlands",None,5,5,350000000,House,Sale
O,Lavington,200 m²,5,5,70000000,House,Sale
Lavington,,200 m²,5,5,85000000,House,Sale
Runda Paradise lost,Kiambu Road,None,4,4,85000000,House,Sale
Kiambu road,Kiambu Road,None,4,4,40000000,House,Sale
KITISURU,"Kitisuru, Westlands",None,5,5,125000000,House,Sale
La-marina side,Mtwapa,1000 m²,5,5,40000000,House,Sale
Kiambu Road,,250 m²,4,5,28000000,House,Sale
Kiambu Road,,250 m²,4,5,28000000,House,Sale
Kiambu Road,,400 m²,4,4,40000000,House,Sale
Runda,Westlands,400 m²,4,5,85000000,House,Sale
Kyuna,Westlands,1 ac,3,2,115000000,House,Sale
Alolua,Karen,None,5,5,99000000,House,Sale
Karen,,None,7,7,180000000,House,Sale
Kcb,Karen,None,5,5,180000000,House,Sale
Mukoma area,Karen,None,4,4,85000000,House,Sale
Dagoretti road,Karen,None,4,4,75000000,House,Sale
Karen hub,Karen,None,5,5,290000000,House,Sale
Marula,Karen,None,5,5,130000000,House,Sale
Off Langata road,Karen,None,7,7,190000000,House,Sale
